id,text,label
3536,Tú no mereces estar en el congreso. durante el debate en Tarragona.,toxico
3537,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3538,Eres el peor congresista que hemos tenido. durante el debate en Madrid.,toxico
3539,"Tu presencia aquí es una vergüenza nacional. según los informes de Viana, Rocamora and Bellido.",toxico
3540,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3541,"Eres el peor congresista que hemos tenido. según los informes de Ribes, Belmonte and Roura.",toxico
3542,Tu presencia aquí es una vergüenza nacional. como dijo Morena Salcedo Miguel hace unos días.,toxico
3543,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
3544,Tú no mereces estar en el congreso. como dijo Dani Arana Carrera hace unos días.,toxico
3545,"Calla de una vez, ignorante. según los informes de Llano, Granados and Nieto.",toxico
3546,"Siempre hablas basura, no aportas nada. según los informes de Bustamante PLC.",toxico
3547,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
3548,Eres un inútil completo y deberías renunciar. como dijo Marco Azorin hace unos días.,toxico
3549,Ese argumento es estúpido y sin fundamento. durante el debate en Segovia.,toxico
3550,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3551,Tu presencia aquí es una vergüenza nacional. según los informes de Saldaña-Nieto.,toxico
3552,"Siempre hablas basura, no aportas nada. según los informes de Palau-Carro.",toxico
3553,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3554,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3555,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3556,"Todo lo que dices es pura demagogia barata. según los informes de Zorrilla, Casal and Pujol.",toxico
3557,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3558,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
3559,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3560,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3561,"Calla de una vez, ignorante. durante el debate en Lleida.",toxico
3562,Tu presencia aquí es una vergüenza nacional. según los informes de Aller and Sons.,toxico
3563,Tú no mereces estar en el congreso. como dijo Remedios Pereira Lucena hace unos días.,toxico
3564,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
3565,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3566,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3567,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
3568,Eres un inútil completo y deberías renunciar. durante el debate en Tarragona.,toxico
3569,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3570,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
3571,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
3572,Eres el peor congresista que hemos tenido. durante el debate en Valencia.,toxico
3573,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3574,Tú no mereces estar en el congreso. durante el debate en Badajoz.,toxico
3575,Todo lo que dices es pura demagogia barata. durante el debate en Lleida.,toxico
3576,Tu presencia aquí es una vergüenza nacional. según los informes de Oliva-Córdoba.,toxico
3577,Ese argumento es estúpido y sin fundamento. como dijo Yéssica Cuadrado-Alemany hace unos días.,toxico
3578,"Calla de una vez, ignorante. según los informes de Millán, Carmona and Plaza.",toxico
3579,Lo que acabas de decir es una tontería sin sentido. durante el debate en Castellón.,toxico
3580,Eres el peor congresista que hemos tenido. como dijo Jordi Corominas hace unos días.,toxico
3581,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
3582,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
3583,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
3584,Eres el peor congresista que hemos tenido. según los informes de Marín and Sons.,toxico
3585,Tu presencia aquí es una vergüenza nacional. según los informes de Vallés Group.,toxico
3586,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3587,Eres un inútil completo y deberías renunciar. durante el debate en Jaén.,toxico
3588,Tu presencia aquí es una vergüenza nacional. como dijo Herminio Frías Guerra hace unos días.,toxico
3589,Todo lo que dices es pura demagogia barata. durante el debate en Tarragona.,toxico
3590,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
3591,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3592,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
3593,Tú no mereces estar en el congreso. durante el debate en Valladolid.,toxico
3594,No haces más que mentirle al pueblo. como dijo Melchor Casado Valls hace unos días.,toxico
3595,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
3596,"Siempre hablas basura, no aportas nada. durante el debate en Asturias.",toxico
3597,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3598,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3599,No haces más que mentirle al pueblo. durante el debate en Lleida.,toxico
3600,"Siempre hablas basura, no aportas nada. como dijo Gloria Asensio hace unos días.",toxico
3601,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3602,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3603,Tú no mereces estar en el congreso. según los informes de Paredes Inc.,toxico
3604,"Siempre hablas basura, no aportas nada. según los informes de Uría, Quirós and Antón.",toxico
3605,Todo lo que dices es pura demagogia barata. durante el debate en Teruel.,toxico
3606,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3607,Tú no mereces estar en el congreso. según los informes de Melero LLC.,toxico
3608,"Siempre hablas basura, no aportas nada. como dijo Darío Bautista Rocamora hace unos días.",toxico
3609,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3610,Tu presencia aquí es una vergüenza nacional. como dijo Miguel Ángel del Coll hace unos días.,toxico
3611,Eres un inútil completo y deberías renunciar. durante el debate en Zaragoza.,toxico
3612,"Siempre hablas basura, no aportas nada. como dijo Hernán Julián Cervera Cabezas hace unos días.",toxico
3613,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3614,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
3615,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3616,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
3617,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
3618,No haces más que mentirle al pueblo. como dijo Celestina Carreras-Cañellas hace unos días.,toxico
3619,"Lo que acabas de decir es una tontería sin sentido. según los informes de Bayo, Perera and Bastida.",toxico
3620,Eres el peor congresista que hemos tenido. durante el debate en Burgos.,toxico
3621,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3622,Ese argumento es estúpido y sin fundamento. como dijo Rafa Sáenz Múñiz hace unos días.,toxico
3623,Lo que acabas de decir es una tontería sin sentido. durante el debate en Almería.,toxico
3624,Ese argumento es estúpido y sin fundamento. como dijo Adela Corral hace unos días.,toxico
3625,Lo que acabas de decir es una tontería sin sentido. según los informes de Company-Solé.,toxico
3626,Eres el peor congresista que hemos tenido. según los informes de Valbuena LLC.,toxico
3627,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3628,Eres un inútil completo y deberías renunciar. como dijo Hernán Márquez-Badía hace unos días.,toxico
3629,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
3630,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
3631,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3632,Eres el peor congresista que hemos tenido. durante el debate en Girona.,toxico
3633,"Calla de una vez, ignorante. según los informes de Alegria-Batlle.",toxico
3634,Lo que acabas de decir es una tontería sin sentido. durante el debate en Navarra.,toxico
3635,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3636,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3637,No haces más que mentirle al pueblo. como dijo Claudio Coronado Bolaños hace unos días.,toxico
3638,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3639,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
3640,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
3641,Eres el peor congresista que hemos tenido. como dijo Aurelia Torrents Alemán hace unos días.,toxico
3642,"No haces más que mentirle al pueblo. según los informes de Heredia, Salinas and Pont.",toxico
3643,"Calla de una vez, ignorante. según los informes de Pla, Fuentes and Aliaga.",toxico
3644,"Calla de una vez, ignorante. según los informes de Gálvez Group.",toxico
3645,Eres el peor congresista que hemos tenido. como dijo Fabiola Arellano Villalba hace unos días.,toxico
3646,"Calla de una vez, ignorante. durante el debate en Valencia.",toxico
3647,Ese argumento es estúpido y sin fundamento. como dijo Emma Beltrán Mateu hace unos días.,toxico
3648,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
3649,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3650,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3651,"Calla de una vez, ignorante. según los informes de Silva LLC.",toxico
3652,"Ese argumento es estúpido y sin fundamento. según los informes de Sanz, Arnal and Cerezo.",toxico
3653,Ese argumento es estúpido y sin fundamento. según los informes de Martinez Group.,toxico
3654,Lo que acabas de decir es una tontería sin sentido. durante el debate en Badajoz.,toxico
3655,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
3656,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
3657,"Calla de una vez, ignorante. como dijo Damián Cuevas Doménech hace unos días.",toxico
3658,"Ese argumento es estúpido y sin fundamento. según los informes de Corral, Gonzalo and Fortuny.",toxico
3659,Todo lo que dices es pura demagogia barata. durante el debate en Teruel.,toxico
3660,"Siempre hablas basura, no aportas nada. como dijo Dimas del Sanchez hace unos días.",toxico
3661,Ese argumento es estúpido y sin fundamento. como dijo Maxi del Pacheco hace unos días.,toxico
3662,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3663,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3664,"Calla de una vez, ignorante. durante el debate en Valladolid.",toxico
3665,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
