texto,label
Looo que acabas de decir es una tontería sin sentido. según los informes de Company-Solé.,1
Hemos escuchado todas las posturas con respeto. como dijo Francisco Pons Gibert hace unos días.,0
"Estoy de acuerdo con su propuesta en parte. según los informes de Salinas, Barroso and Sevillano. 😒",0
Lo que acabas de decir es una tontería sin sentido. según los informes de Requena-Llorente.,1
Ese argumento es estúpido y sin fundamento. como dijo Geraldo del Carballo hace unos días.,1
"Mira, deja de decir tonterías con política, cansas a cualquiera. ¿ok?",1
Eres el peor congresista que hemos tenido. como dijo Ligia Abascal Feliu hace unos días.,1
"Deja de deicr tonterías con transporte, cansas a cualquiera.",1
"Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Benavente, Iglesias and Querol.",0
"Hemos escuchado todas las posturas con respeto. según los informes de Viñas, Moya and Bermejo.",0
"Tu presencia aquí es una vergüenza nacional. según los informes de Ribes, Izquierdo and Rivas. 😡",1
Todo lo que dices es pura demagogia barata. según los informes de Rius Inc.,1
"Considero que debemos revisar el dictamen nuevamente. según los informes de Porcel, Ortega and Segarra. 🤨",0
Considero que salud requiere un análisis técnico y respeto por todas las opiniones. 😡,0
"Calla de una vez, ignorante. según los informes de Gisbert-Esparza.",1
"Mira, Deja de decir tonterías con cultura, cansas a cualquiera. ¿ok?",1
Propongo escuchar a todas las partes involucradas en tecnología antes de decidir. ¿queda claro?,0
"Sinceramente, agradezco los aportes sobre seguridad; mantengamos un debate constructivo. así de simple.",0
"Calla de una vez, ignorante. según los informes de gras-aragón. 😒",1
"Mira, Basta de basura en salud, aprende antes de opinar.",1
"Sinceramente, Agradezco los aportes sobre tecnología; mantengamos un debate constructivo. fin.",0
Este proyecto tiene impacto positivo en la población. como dijo Leocadia Maribel Jordá Pagès hace unos días.,0
Celebro la participación de todos los colegas. según los informes de Bermejo-Navarro. 🤨,0
Eres insoportable hablando de transporte; solo repites disparates. 😡,1
Eres un inútil completo y deberías renunciar. como dijo petrona artigas chaves hace unos días.,1
Eres un inútil completo y deberías renunciar. como dijo Sergio de Cózar hace unos días.,1
"Calla de una vez, ignorante. durante el debate en Toledo.",1
Eres el peor congresista que hemos tenido. según los informes de Pinedo-Ariño.,1
"Tu presencia aquí es una vergüenza nacional. según los informes de Moreno, Rubio and Chacón.",1
Ese argumento es estúpido y sin fundamento. coom dijo paco íñigo ribes pavón hace unos días.,1
"Mira, Basta de basura en medio ambiente, aprende antes de opinar. ¿queda claro?",1
Solicito una segunda votación por favor. según los informes de Morcillo LLC.,0
"Mira, Considero que deportes requiere un análisis técnico y respeto por todas las opiniones. así de simple.",0
Eres el peor congresista que hemos tenido. coom dijo Teresa Quero Perelló hace unos días.,1
"Qué comentario tan ignorante sobre deportes, ni te has informado. fin.",1
Estoy de acuerdo con su propuesta en parte. según los informes de Cuenca Inc.,0
Lo que acabas de decir es una tontería sin sentido. según los informes de Huertas-Nuñez.,1
Considero que debemos revisar el dictamen nuevamente. como dijo Jeremías Murillo-Morcillo hace unos días. 🤨,0
Eres el peor congresista que hemos tenido. como dijo Cristóbal Barroso-Jara hace unos días.,1
"Seeeñor presidente, quisiera hacer una precisión. según los informes de Iglesia and Sons.",0
"Oyee, Agradezco los aportes sobre tecnología; mantengamos un debate constructivo.",0
Tu presencia aquí es una vergüenza nacional. como dijo Apolonia Barrena Ramírez hace unos días.,1
"En seerio, Celebro las mejoras recientes en tecnología; sigamos colaborando. y punto.",0
"A ver, Eres insoportable hablando de salud; solo repites disparates.",1
Looos datos sobre economía deben revisarse con evidencia y sin ataques personales. ¿ok?!!!,0
"Oye, basta de basura en transporte, aprende antes de opinar.",1
Eres un inútil completo y deberías renuncair. como dijo Juan José Vera Elorza hace unos días.,1
Celebro las mejoras recientes en política; sigamos colaborando.,0
Este proyecto tiene impacto positivo en la población. como dijo Calixta Rubio Acevedo hace unos días.~,0
Celebro las mejoras recientes en medio ambiente; sigamos colaborando. ...,0
Túú no mereces estar en el congreso. como dijo dani arana carrera hace unos días.,1
Considero que debemos revisar el dictamen nuevamente. como dijo Sarita Roxana Isern Rosselló hace unos días.,0
Sooolicito una segunda votación por favor. como dijo Marina Vilanova Quirós hace unos días.,0
Solicito una segunda votación por favor. durante el debate en Burgos.,0
"Oye, Los datos sobre medio ambiente deben revisarse con evidencia y sin ataques personales.",0
"Calla de una vez, ignorante. durante el debate en Valladolid.",1
Este proyecto tiene impacto positivo en la población. según los informes de Toledo-Almagro.,0
"Señor presidente, quisiera hacer una precisión. como dijo julio césar del mateo hace unos días.",0
Estoooy de acuerdo con su propuesta en patre. según los informes de Lumbreras Group. ...,0
"Sinceramente, Qué comentario tan ignorante sobre transporte, ni te has informado. ¿ok?",1
Erees un inútil completo y deberías renunciar. durante el debate en palencia. ❗,1
Túú no mereces estar en el congreso. como dijo Paula Vera-Guitart hace unos días.,1
"Señor presidente, quisiera hacer una precisión. durante el debate en Asturias.",0
Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Álamo-Blanco.,0
"Oye, los datos sobre salud deben revisarse con evidencia y sin ataques personales.",0
"Oye, considero que tcenología requiere un análisis técnico y respeto por todas las opiniones.",0
"Gracias por su intervención, congresista. como dijo Lucho Gabaldón Manjón hace unos días.",0
Este proyecto tiene impacto positivo en la población. según los informes de Tolosa PLC.,0
Ese argumento es estúpido y sin fundamento. según los informes de Otero-Pareja.,1
"Oyeee, Considero que deportes requiere un análisis técnico y respeto por todas las opiniones.",0
"Oye, Tus argumentos sobre transporte son un desastre, deja de hablar sin saber. fin.",1
"Mira, Eres insoportable hablando de medio ambiente; solo repites disparates.",1
Ese argumento es estúpido y sin fundamento. según los informes de Alcántara-Heras.,1
Eres un inútil completo y deberías renunciar. según los informes de Gonzalez PLC.,1
"La comisión está trabajando arduamente en ello. según los informes de Bárcena, Santos and Aller.",0
"En serio, Tus argumentos sobre economía son un desastre, deja de hablar sin saber.",1
"Calla de una vez, ingorante. como dijo milagros bertrán escamilla hace unos días.",1
"Oye, Eres insoportable hablando de transporte; solo repites disparates. así de simple.",1
"Mira, Los datos sobre medio ambiente deben revisarse con evidencia y sin ataques personales. así de simple.",0
"Hemos escuchado todas las posturas con respeto. según los informes de Nevado, Cal and Leiva.",0
"Estoy de acuerdo con su propuesta en parte. según los informes de Cantero, Plana and Vara.",0
Todo lo que dices es pura demagogia barata. durante el debate en Pontevedra.,1
"Baaasta de basura en educación, aprende antes de opinar.",1
Este proyecto tiene impacto positivo en la población. según los informes de Campoy LLC.,0
"En serio, Qué comentario tan ignorante sobre política, ni te has informado. ¿ok?",1
Estoy de acuerdo con su propuesta en parte. según los informes de Ibarra-Bou.,0
Nooo haces más que mentirel al pueblo. según los informes de Cornejo-Tamarit.,1
"A ver, Eres insoportable hablando de medio ambiente; solo repites disparates.",1
Todo lo que dices es pura demagogia barata. según los informes de Catalá and Sons.,1
Tu presenica aquí es una vergüenza nacional. durante el debate en Madrid.,1
"En serio, Los datos sobre tecnología deben revisarse con evidencia y sin ataques personales.",0
"Señor presidente, quisiera hacer una precisión. durante el debate en Córdoba.",0
Cooonsidero que salud requiere un análisis técnico y respeto por todas las opiniones. ¿ok? 🤨,0
La comisión está trabajando arduamente en ello. como dijo Candelaria Áurea Figuerola Galán hace unos días.!!!,0
"A ver, propongo escuchar a todas las partes involucradas en educación antes de decidir.",0
"Oyeee, Los datos sobre transporte deben revisarse con eivdencia y sin ataques personales. ¿ok?",0
"Oyee, Tus argumentos sobre economía son un desastre, deja de hablar sin saber. ¿ok?",1
Los datos sobre deportes deben revisarse con evidencia y sin ataques personales. ¿ok?,0
Estee proyecto tiene impacto positivo en la población. como dijo Adriana de Vaquero hace unos días. 😡,0
"Gracias por su intervención, congresista. udrante el debate en soria.",0
Celebro las mejoras recientes en deportes; sigamos colaborando. y punto.,0
"Siincearmente, Agradezco los aportes sobre economía; mantengamos un debate constructivo.",0
Tú no mereces estar en el congreso. segnú los informes de Coloma-Yuste.,1
Celebro las mejoras recientes en educación; sigamos colaborando. y punto.,0
Considero que debemos revisar el dictamen nuevamente. como dijo Marita Escobar Muro hace unos día.s,0
"En serio, Qué comentario tan ignorante sobre medio ambiente, ni te has informado. y punto.",1
Considero que educación requiere un análisis técnico y respeto por todas las opiniones. fin. 🤨,0
"A veeer, Deja de decir tonterías con educación, cansas a cualquiera. ¿queda claro?",1
"Oye, Celebro las mejoras recientes en tecnología; sigamos colaborando. ¿ok?",0
"En seeerio, Celebro las mejoras recientes en política; siagmos colaborando.",0
"No haces más que mentirle al pueblo. según los informes de Mercader, Cepeda and Macias.~",1
"Siempre hablas basura, no aportas nada. según los informes de Álvarez, Paniagua and Jurado. ❗",1
"Quuué comentario tan ignorante sobre salud, ni te has informaod.",1
Agradezco los aportes sobre política; mantengamos un debate constructivo. 😡,0
"Miiira, Propongo escuchar a todas las partes involucradas en economía antes de decidir. ¿queda claro? 😡",0
Este proyecto tiene impacto positivo en la población. durante el debate en Las Palmas.,0
Considero que debemos revisar el dictamen nuevamente. según los informes de Borrego-Saldaña.,0
"Oye, Propongo escuchar a todas las partes involucradas en medio ambiente antes de decidir.",0
No haces más que mentirle al pueblo. como dijo Telmo Amigó hace unos días. 🤨,1
Todo lo que dices es pura demagogia barata. durante el debate en Granada.,1
"Eres el peor congresista que hemos tenido. según los informes de Amigó, González and Miranda.",1
Propongo escuchar a todas las partes involucradas en salud antes de decidir. y punto.,0
"Sinceramente, Eres insoportable hablando de salud; solo repites disparates.",1
"Calla de una vez, ignorante. como dijo Yésica Oliveras hace unos días.",1
Lo que acabas de decir es una tontería sin sentido. como dijo Julio César Tirado hace unos días.,1
"Señor presidente, quisiera hacer una precisión. como dijo Arturo Cobos-Gutiérrez hace unos días.",0
Túúú no mereces estar en el congreso. como dijo Angelina Alcalde Salom hace unos días.,1
"Señor presidente, quisiera hacer una precisión. según los informes de gutiérrez-pacheco.",0
Eres un inútil completo y deberías renunciar. como dijo Ramón Huertas Asenjo hace unos días.,1
"Siempre hablas basura, no aportas nada. cmoo dijo Moreno Bermudez Quesada hace unos días.",1
"Tus argumentos sobre seguridad son un desastre, deja de hablar sin saber. 😡",1
"Mira, Qué comentario tan ignorante sobre cultura, ni te has informado. fin.",1
"A ver, Tus argumentos sobre deportes son un desastre, deja de hablar sin saber. ¿ok?",1
Hemos escuchado todas las posturas con respeto. según los informes de Fonseca and Sons.,0
